       0	        0	        0	        0	        0	        0	        0	 
  0.0002	 4.85212e+06	   838890	   838890	   963731	   838890	   838890	 
  0.0004	 2.90462e+07	 4.60939e+06	 4.60939e+06	 6.1114e+06	 4.60939e+06	 4.60939e+06	 
  0.0006	 8.01526e+07	 1.22585e+07	 1.22585e+07	 1.75846e+07	 1.22585e+07	 1.22585e+07	 
  0.0008	 1.61081e+08	 2.42219e+07	 2.42219e+07	 3.66114e+07	 2.42219e+07	 2.42219e+07	 
   0.001	 2.72095e+08	 4.06704e+07	 4.06704e+07	 6.38421e+07	 4.06704e+07	 4.06704e+07	 
  0.0012	 4.11785e+08	 6.16069e+07	 6.16069e+07	 9.95173e+07	 6.16069e+07	 6.16069e+07	 
  0.0014	 5.77678e+08	 8.69203e+07	 8.69203e+07	 1.43577e+08	 8.69203e+07	 8.69203e+07	 
  0.0016	 7.66647e+08	 1.16419e+08	 1.16419e+08	 1.95736e+08	 1.16419e+08	 1.16419e+08	 
  0.0018	 9.75199e+08	 1.49857e+08	 1.49857e+08	 2.55547e+08	 1.49857e+08	 1.49857e+08	 
   0.002	 1.19969e+09	 1.86949e+08	 1.86949e+08	 3.22442e+08	 1.86949e+08	 1.86949e+08	 
  0.0022	 1.43646e+09	 2.27382e+08	 2.27382e+08	 3.9577e+08	 2.27382e+08	 2.27382e+08	 
  0.0024	 1.68196e+09	 2.70832e+08	 2.70832e+08	 4.74825e+08	 2.70832e+08	 2.70832e+08	 
  0.0026	 1.93282e+09	 3.16964e+08	 3.16964e+08	 5.58871e+08	 3.16964e+08	 3.16964e+08	 
  0.0028	 2.18589e+09	 3.65442e+08	 3.65442e+08	 6.47156e+08	 3.65442e+08	 3.65442e+08	 
   0.003	 2.43829e+09	 4.15933e+08	 4.15933e+08	 7.38933e+08	 4.15933e+08	 4.15933e+08	 
  0.0032	 2.68742e+09	 4.68111e+08	 4.68111e+08	 8.33463e+08	 4.68111e+08	 4.68111e+08	 
  0.0034	 2.93095e+09	 5.21659e+08	 5.21659e+08	 9.30035e+08	 5.21659e+08	 5.21659e+08	 
  0.0036	 3.16687e+09	 5.76273e+08	 5.76273e+08	 1.02796e+09	 5.76273e+08	 5.76273e+08	 
  0.0038	 3.39342e+09	 6.31659e+08	 6.31659e+08	 1.12659e+09	 6.31659e+08	 6.31659e+08	 
   0.004	 3.60913e+09	 6.87541e+08	 6.87541e+08	 1.22531e+09	 6.87541e+08	 6.87541e+08	 
  0.0042	 3.81277e+09	 7.43657e+08	 7.43657e+08	 1.32355e+09	 7.43657e+08	 7.43657e+08	 
  0.0044	 4.00336e+09	 7.9976e+08	 7.9976e+08	 1.42078e+09	 7.9976e+08	 7.9976e+08	 
  0.0046	 4.18014e+09	 8.5562e+08	 8.5562e+08	 1.51652e+09	 8.5562e+08	 8.5562e+08	 
  0.0048	 4.34255e+09	 9.11023e+08	 9.11023e+08	 1.61031e+09	 9.11023e+08	 9.11023e+08	 
   0.005	 4.49022e+09	 9.65772e+08	 9.65772e+08	 1.70176e+09	 9.65772e+08	 9.65772e+08	 
  0.0052	 4.62294e+09	 1.01968e+09	 1.01968e+09	 1.79051e+09	 1.01968e+09	 1.01968e+09	 
  0.0054	 4.74065e+09	 1.07259e+09	 1.07259e+09	 1.87624e+09	 1.07259e+09	 1.07259e+09	 
  0.0056	 4.84343e+09	 1.12435e+09	 1.12435e+09	 1.95868e+09	 1.12435e+09	 1.12435e+09	 
  0.0058	 4.93146e+09	 1.17481e+09	 1.17481e+09	 2.03759e+09	 1.17481e+09	 1.17481e+09	 
   0.006	 5.00504e+09	 1.22386e+09	 1.22386e+09	 2.11276e+09	 1.22386e+09	 1.22386e+09	 
  0.0062	 5.06453e+09	 1.27139e+09	 1.27139e+09	 2.18402e+09	 1.27139e+09	 1.27139e+09	 
  0.0064	 5.1104e+09	 1.3173e+09	 1.3173e+09	 2.25124e+09	 1.3173e+09	 1.3173e+09	 
  0.0066	 5.14313e+09	 1.36151e+09	 1.36151e+09	 2.31431e+09	 1.36151e+09	 1.36151e+09	 
  0.0068	 5.16328e+09	 1.40394e+09	 1.40394e+09	 2.37315e+09	 1.40394e+09	 1.40394e+09	 
   0.007	 5.17145e+09	 1.44454e+09	 1.44454e+09	 2.4277e+09	 1.44454e+09	 1.44454e+09	 
  0.0072	 5.16826e+09	 1.48326e+09	 1.48326e+09	 2.47795e+09	 1.48326e+09	 1.48326e+09	 
  0.0074	 5.15435e+09	 1.52005e+09	 1.52005e+09	 2.52388e+09	 1.52005e+09	 1.52005e+09	 
  0.0076	 5.13038e+09	 1.55488e+09	 1.55488e+09	 2.5655e+09	 1.55488e+09	 1.55488e+09	 
  0.0078	 5.09701e+09	 1.58774e+09	 1.58774e+09	 2.60285e+09	 1.58774e+09	 1.58774e+09	 
   0.008	 5.05489e+09	 1.6186e+09	 1.6186e+09	 2.63598e+09	 1.6186e+09	 1.6186e+09	 
  0.0082	 5.00469e+09	 1.64746e+09	 1.64746e+09	 2.66496e+09	 1.64746e+09	 1.64746e+09	 
  0.0084	 4.94706e+09	 1.67433e+09	 1.67433e+09	 2.68985e+09	 1.67433e+09	 1.67433e+09	 
  0.0086	 4.88263e+09	 1.69919e+09	 1.69919e+09	 2.71074e+09	 1.69919e+09	 1.69919e+09	 
  0.0088	 4.81204e+09	 1.72208e+09	 1.72208e+09	 2.72774e+09	 1.72208e+09	 1.72208e+09	 
   0.009	 4.73586e+09	 1.743e+09	 1.743e+09	 2.74096e+09	 1.743e+09	 1.743e+09	 
  0.0092	 4.65471e+09	 1.76198e+09	 1.76198e+09	 2.75051e+09	 1.76198e+09	 1.76198e+09	 
  0.0094	 4.56912e+09	 1.77904e+09	 1.77904e+09	 2.75651e+09	 1.77904e+09	 1.77904e+09	 
  0.0096	 4.47965e+09	 1.79422e+09	 1.79422e+09	 2.75908e+09	 1.79422e+09	 1.79422e+09	 
  0.0098	 4.38679e+09	 1.80755e+09	 1.80755e+09	 2.75837e+09	 1.80755e+09	 1.80755e+09	 
