       0	        0	        0	        0	        0	        0	        0	 
  0.0002	 6.17171e+06	   601220	   601220	 2.62581e+06	   601220	   601220	 
  0.0004	 3.34399e+07	 3.44656e+06	 3.44656e+06	 1.47339e+07	 3.44656e+06	 3.44656e+06	 
  0.0006	 8.72537e+07	 9.39862e+06	 9.39862e+06	 3.94157e+07	 9.39862e+06	 9.39862e+06	 
  0.0008	 1.68801e+08	 1.89074e+07	 1.89074e+07	 7.78586e+07	 1.89074e+07	 1.89074e+07	 
   0.001	 2.77189e+08	 3.21968e+07	 3.21968e+07	 1.30248e+08	 3.21968e+07	 3.21968e+07	 
  0.0012	 4.1034e+08	 4.93406e+07	 4.93406e+07	 1.9615e+08	 4.93406e+07	 4.93406e+07	 
  0.0014	 5.65506e+08	 7.03071e+07	 7.03071e+07	 2.74728e+08	 7.03071e+07	 7.03071e+07	 
  0.0016	 7.39581e+08	 9.49876e+07	 9.49876e+07	 3.64887e+08	 9.49876e+07	 9.49876e+07	 
  0.0018	 9.29313e+08	 1.23217e+08	 1.23217e+08	 4.65375e+08	 1.23217e+08	 1.23217e+08	 
   0.002	 1.13145e+09	 1.54789e+08	 1.54789e+08	 5.74853e+08	 1.54789e+08	 1.54789e+08	 
  0.0022	 1.34283e+09	 1.89469e+08	 1.89469e+08	 6.91944e+08	 1.89469e+08	 1.89469e+08	 
  0.0024	 1.56046e+09	 2.27e+08	 2.27e+08	 8.15276e+08	 2.27e+08	 2.27e+08	 
  0.0026	 1.78155e+09	 2.67115e+08	 2.67115e+08	 9.43509e+08	 2.67115e+08	 2.67115e+08	 
  0.0028	 2.00353e+09	 3.09539e+08	 3.09539e+08	 1.07535e+09	 3.09539e+08	 3.09539e+08	 
   0.003	 2.22409e+09	 3.53992e+08	 3.53992e+08	 1.20958e+09	 3.53992e+08	 3.53992e+08	 
  0.0032	 2.44115e+09	 4.00199e+08	 4.00199e+08	 1.34505e+09	 4.00199e+08	 4.00199e+08	 
  0.0034	 2.65289e+09	 4.47887e+08	 4.47887e+08	 1.48069e+09	 4.47887e+08	 4.47887e+08	 
  0.0036	 2.85773e+09	 4.96791e+08	 4.96791e+08	 1.61553e+09	 4.96791e+08	 4.96791e+08	 
  0.0038	 3.05431e+09	 5.46652e+08	 5.46652e+08	 1.74867e+09	 5.46652e+08	 5.46652e+08	 
   0.004	 3.24148e+09	 5.97224e+08	 5.97224e+08	 1.87932e+09	 5.97224e+08	 5.97224e+08	 
  0.0042	 3.41833e+09	 6.4827e+08	 6.4827e+08	 2.00675e+09	 6.4827e+08	 6.4827e+08	 
  0.0044	 3.5841e+09	 6.99565e+08	 6.99565e+08	 2.13033e+09	 6.99565e+08	 6.99565e+08	 
  0.0046	 3.73822e+09	 7.50898e+08	 7.50898e+08	 2.24951e+09	 7.50898e+08	 7.50898e+08	 
  0.0048	 3.88027e+09	 8.02068e+08	 8.02068e+08	 2.36381e+09	 8.02068e+08	 8.02068e+08	 
   0.005	 4.00998e+09	 8.52888e+08	 8.52888e+08	 2.47283e+09	 8.52888e+08	 8.52888e+08	 
  0.0052	 4.12721e+09	 9.03186e+08	 9.03186e+08	 2.57624e+09	 9.03186e+08	 9.03186e+08	 
  0.0054	 4.23193e+09	 9.52801e+08	 9.52801e+08	 2.67375e+09	 9.52801e+08	 9.52801e+08	 
  0.0056	 4.32419e+09	 1.00158e+09	 1.00158e+09	 2.76517e+09	 1.00158e+09	 1.00158e+09	 
  0.0058	 4.40417e+09	 1.0494e+09	 1.0494e+09	 2.85033e+09	 1.0494e+09	 1.0494e+09	 
   0.006	 4.47209e+09	 1.09612e+09	 1.09612e+09	 2.92913e+09	 1.09612e+09	 1.09612e+09	 
  0.0062	 4.52826e+09	 1.14165e+09	 1.14165e+09	 3.0015e+09	 1.14165e+09	 1.14165e+09	 
  0.0064	 4.57302e+09	 1.18587e+09	 1.18587e+09	 3.06743e+09	 1.18587e+09	 1.18587e+09	 
  0.0066	 4.60677e+09	 1.2287e+09	 1.2287e+09	 3.12692e+09	 1.2287e+09	 1.2287e+09	 
  0.0068	 4.62996e+09	 1.27005e+09	 1.27005e+09	 3.18004e+09	 1.27005e+09	 1.27005e+09	 
   0.007	 4.64305e+09	 1.30987e+09	 1.30987e+09	 3.22686e+09	 1.30987e+09	 1.30987e+09	 
  0.0072	 4.64653e+09	 1.3481e+09	 1.3481e+09	 3.2675e+09	 1.3481e+09	 1.3481e+09	 
  0.0074	 4.6409e+09	 1.38467e+09	 1.38467e+09	 3.30207e+09	 1.38467e+09	 1.38467e+09	 
  0.0076	 4.62669e+09	 1.41955e+09	 1.41955e+09	 3.33074e+09	 1.41955e+09	 1.41955e+09	 
  0.0078	 4.6044e+09	 1.45272e+09	 1.45272e+09	 3.35367e+09	 1.45272e+09	 1.45272e+09	 
   0.008	 4.57458e+09	 1.48413e+09	 1.48413e+09	 3.37104e+09	 1.48413e+09	 1.48413e+09	 
  0.0082	 4.53774e+09	 1.51378e+09	 1.51378e+09	 3.38306e+09	 1.51378e+09	 1.51378e+09	 
  0.0084	 4.4944e+09	 1.54165e+09	 1.54165e+09	 3.38992e+09	 1.54165e+09	 1.54165e+09	 
  0.0086	 4.44506e+09	 1.56773e+09	 1.56773e+09	 3.39183e+09	 1.56773e+09	 1.56773e+09	 
  0.0088	 4.39023e+09	 1.59203e+09	 1.59203e+09	 3.38902e+09	 1.59203e+09	 1.59203e+09	 
   0.009	 4.33039e+09	 1.61455e+09	 1.61455e+09	 3.38172e+09	 1.61455e+09	 1.61455e+09	 
  0.0092	 4.26601e+09	 1.6353e+09	 1.6353e+09	 3.37014e+09	 1.6353e+09	 1.6353e+09	 
  0.0094	 4.19754e+09	 1.65429e+09	 1.65429e+09	 3.35451e+09	 1.65429e+09	 1.65429e+09	 
  0.0096	 4.12543e+09	 1.67156e+09	 1.67156e+09	 3.33507e+09	 1.67156e+09	 1.67156e+09	 
  0.0098	 4.05008e+09	 1.6871e+09	 1.6871e+09	 3.31203e+09	 1.6871e+09	 1.6871e+09	 
    0.01	 3.97191e+09	 1.70097e+09	 1.70097e+09	 3.28563e+09	 1.70097e+09	 1.70097e+09	 
  0.0102	 3.89129e+09	 1.71317e+09	 1.71317e+09	 3.25608e+09	 1.71317e+09	 1.71317e+09	 
  0.0104	 3.80858e+09	 1.72375e+09	 1.72375e+09	 3.22361e+09	 1.72375e+09	 1.72375e+09	 
  0.0106	 3.72413e+09	 1.73274e+09	 1.73274e+09	 3.18841e+09	 1.73274e+09	 1.73274e+09	 
  0.0108	 3.63827e+09	 1.74018e+09	 1.74018e+09	 3.15072e+09	 1.74018e+09	 1.74018e+09	 
   0.011	 3.55128e+09	 1.7461e+09	 1.7461e+09	 3.11072e+09	 1.7461e+09	 1.7461e+09	 
  0.0112	 3.46347e+09	 1.75054e+09	 1.75054e+09	 3.06861e+09	 1.75054e+09	 1.75054e+09	 
  0.0114	 3.37509e+09	 1.75355e+09	 1.75355e+09	 3.0246e+09	 1.75355e+09	 1.75355e+09	 
  0.0116	 3.2864e+09	 1.75517e+09	 1.75517e+09	 2.97884e+09	 1.75517e+09	 1.75517e+09	 
  0.0118	 3.19762e+09	 1.75544e+09	 1.75544e+09	 2.93154e+09	 1.75544e+09	 1.75544e+09	 
   0.012	 3.10897e+09	 1.75442e+09	 1.75442e+09	 2.88286e+09	 1.75442e+09	 1.75442e+09	 
  0.0122	 3.02065e+09	 1.75213e+09	 1.75213e+09	 2.83295e+09	 1.75213e+09	 1.75213e+09	 
  0.0124	 2.93283e+09	 1.74863e+09	 1.74863e+09	 2.78198e+09	 1.74863e+09	 1.74863e+09	 
  0.0126	 2.84568e+09	 1.74397e+09	 1.74397e+09	 2.73011e+09	 1.74397e+09	 1.74397e+09	 
  0.0128	 2.75936e+09	 1.73819e+09	 1.73819e+09	 2.67746e+09	 1.73819e+09	 1.73819e+09	 
   0.013	 2.674e+09	 1.73133e+09	 1.73133e+09	 2.62417e+09	 1.73133e+09	 1.73133e+09	 
  0.0132	 2.58972e+09	 1.72345e+09	 1.72345e+09	 2.57038e+09	 1.72345e+09	 1.72345e+09	 
  0.0134	 2.50663e+09	 1.71459e+09	 1.71459e+09	 2.5162e+09	 1.71459e+09	 1.71459e+09	 
  0.0136	 2.42484e+09	 1.70479e+09	 1.70479e+09	 2.46175e+09	 1.70479e+09	 1.70479e+09	 
  0.0138	 2.34443e+09	 1.6941e+09	 1.6941e+09	 2.40714e+09	 1.6941e+09	 1.6941e+09	 
   0.014	 2.26547e+09	 1.68256e+09	 1.68256e+09	 2.35247e+09	 1.68256e+09	 1.68256e+09	 
  0.0142	 2.18804e+09	 1.67023e+09	 1.67023e+09	 2.29784e+09	 1.67023e+09	 1.67023e+09	 
  0.0144	 2.11219e+09	 1.65713e+09	 1.65713e+09	 2.24332e+09	 1.65713e+09	 1.65713e+09	 
  0.0146	 2.03797e+09	 1.64332e+09	 1.64332e+09	 2.18901e+09	 1.64332e+09	 1.64332e+09	 
  0.0148	 1.96543e+09	 1.62883e+09	 1.62883e+09	 2.13498e+09	 1.62883e+09	 1.62883e+09	 
   0.015	 1.89458e+09	 1.61371e+09	 1.61371e+09	 2.08131e+09	 1.61371e+09	 1.61371e+09	 
  0.0152	 1.82547e+09	 1.59799e+09	 1.59799e+09	 2.02806e+09	 1.59799e+09	 1.59799e+09	 
  0.0154	 1.7581e+09	 1.58173e+09	 1.58173e+09	 1.97529e+09	 1.58173e+09	 1.58173e+09	 
  0.0156	 1.6925e+09	 1.56494e+09	 1.56494e+09	 1.92306e+09	 1.56494e+09	 1.56494e+09	 
  0.0158	 1.62866e+09	 1.54768e+09	 1.54768e+09	 1.87141e+09	 1.54768e+09	 1.54768e+09	 
   0.016	 1.56659e+09	 1.52997e+09	 1.52997e+09	 1.82041e+09	 1.52997e+09	 1.52997e+09	 
  0.0162	 1.50629e+09	 1.51185e+09	 1.51185e+09	 1.77008e+09	 1.51185e+09	 1.51185e+09	 
  0.0164	 1.44775e+09	 1.49337e+09	 1.49337e+09	 1.72046e+09	 1.49337e+09	 1.49337e+09	 
  0.0166	 1.39096e+09	 1.47454e+09	 1.47454e+09	 1.6716e+09	 1.47454e+09	 1.47454e+09	 
  0.0168	 1.3359e+09	 1.4554e+09	 1.4554e+09	 1.62352e+09	 1.4554e+09	 1.4554e+09	 
   0.017	 1.28257e+09	 1.43599e+09	 1.43599e+09	 1.57624e+09	 1.43599e+09	 1.43599e+09	 
  0.0172	 1.23092e+09	 1.41633e+09	 1.41633e+09	 1.5298e+09	 1.41633e+09	 1.41633e+09	 
  0.0174	 1.18096e+09	 1.39644e+09	 1.39644e+09	 1.48421e+09	 1.39644e+09	 1.39644e+09	 
  0.0176	 1.13264e+09	 1.37637e+09	 1.37637e+09	 1.43948e+09	 1.37637e+09	 1.37637e+09	 
  0.0178	 1.08594e+09	 1.35614e+09	 1.35614e+09	 1.39564e+09	 1.35614e+09	 1.35614e+09	 
   0.018	 1.04083e+09	 1.33577e+09	 1.33577e+09	 1.3527e+09	 1.33577e+09	 1.33577e+09	 
  0.0182	 9.97285e+08	 1.31528e+09	 1.31528e+09	 1.31066e+09	 1.31528e+09	 1.31528e+09	 
  0.0184	 9.55267e+08	 1.2947e+09	 1.2947e+09	 1.26953e+09	 1.2947e+09	 1.2947e+09	 
  0.0186	 9.14746e+08	 1.27406e+09	 1.27406e+09	 1.22932e+09	 1.27406e+09	 1.27406e+09	 
  0.0188	 8.75685e+08	 1.25337e+09	 1.25337e+09	 1.19003e+09	 1.25337e+09	 1.25337e+09	 
   0.019	 8.38052e+08	 1.23266e+09	 1.23266e+09	 1.15166e+09	 1.23266e+09	 1.23266e+09	 
  0.0192	 8.01811e+08	 1.21194e+09	 1.21194e+09	 1.1142e+09	 1.21194e+09	 1.21194e+09	 
  0.0194	 7.66925e+08	 1.19124e+09	 1.19124e+09	 1.07767e+09	 1.19124e+09	 1.19124e+09	 
  0.0196	 7.33359e+08	 1.17057e+09	 1.17057e+09	 1.04205e+09	 1.17057e+09	 1.17057e+09	 
  0.0198	 7.01077e+08	 1.14995e+09	 1.14995e+09	 1.00733e+09	 1.14995e+09	 1.14995e+09	 
